1728563744.68331	123544.6	43551.45	77.8373594	40.4777751	2580.2764	1	60.84	54686.1068	54678.5559	-18635.7851563	-12499.9287109	50036.5	0.291	6.271	108.295	5025
1728563744.784	123544.7	43551.55	77.8373598	40.4777754	2580.2783	1	60.77	54684.453	54679.2271	-16440.1464844	-14852.7529297	50398.3554688	0.505	6.019	118.515	5026
1728563744.88395	123544.8	43551.65	77.8373603	40.4777756	2580.2839	1	60.69	54681.727	54680.1299	-13943.2558594	-16959.6367188	50419.2773438	0.983	5.547	123.463	5027
1728563744.9839	123544.9	43551.75	77.8373607	40.477776	2580.2932	1	60.66	54680.2456	54681.2798	-11699.046875	-19317.7558594	50228.6679688	2.345	4.8	133.244	5028
1728563745.08086	123545.0	43551.85	77.8373611	40.4777763	2580.3074	1	60.65	54678.4998	54681.917	-9158.3916016	-21436.3261719	49986.8789063	3.273	4.542	138.499	5029
1728563745.18081	123545.1	43551.95	77.8373614	40.4777767	2580.3167	1	60.77	54677.2123	54682.7138	-7250.2045898	-22372.1855469	50015.671875	3.273	4.542	138.499	5030
1728563745.28075	123545.2	43552.05	77.8373617	40.4777771	2580.3225	1	60.8	54675.0764	54683.156	-4679.5981445	-22861.1523438	50103.0742188	3.273	4.542	138.499	5031
1728563745.38151	123545.3	43552.15	77.8373618	40.4777776	2580.3215	1	60.77	54673.2862	54683.9677	-1445.6209717	-22834.1894531	50405.5546875	3.273	4.542	138.499	5032
1728563745.48143	123545.4	43552.25	77.8373618	40.4777781	2580.3174	1	60.7	54672.2241	54684.6759	2254.565918	-22383.8164063	50729.0664063	3.718	4.937	170.614	5033
1728563745.5814	123545.5	43552.35	77.8373616	40.4777785	2580.314	1	60.73	54669.937	54685.7464	6208.7333984	-21435.890625	50887.25	3.108	4.981	175.919	5034
1728563745.68132	123545.6	43552.45	77.8373615	40.4777789	2580.3101	1	60.65	54668.6852	54687.2215	10605.5478516	-20127.7539063	50821.1328125	2.361	4.454	-174.096	5035
1728563745.78127	123545.7	43552.55	77.8373614	40.4777792	2580.3091	1	60.64	54667.4569	54688.4891	13390.5742188	-18810.0019531	50605.53125	2.263	4.069	-169.126	5036
1728563745.88121	123545.8	43552.65	77.8373611	40.4777795	2580.3044	1	60.63	54667.0126	54689.4313	16217.4990234	-17507.0566406	50399.1328125	2.433	3.421	-158.851	5037
1728563745.98116	123545.9	43552.75	77.8373608	40.4777799	2580.2952	1	60.62	54666.1623	54690.3299	18481.90625	-15431.4755859	50348.6054688	2.587	3.454	-153.909	5038
1728563746.08111	123546.0	43552.85	77.8373605	40.4777802	2580.291	1	60.61	54665.7813	54691.3067	20636.1230469	-12417.5527344	50368.671875	2.696	3.268	-143.985	5039
1728563746.18108	123546.1	43552.95	77.8373601	40.4777804	2580.2881	1	60.25	54665.3307	54691.5148	22007.90625	-9465.0859375	50336.3125	2.74	3.147	-139.032	5040
1728563746.28018	123546.2	43553.05	77.8373598	40.4777806	2580.282	1	60.57	54664.5189	54692.0469	23555.4042969	-7100.340332	50107.8398438	2.103	2.565	-128.894	5041
1728563746.38016	123546.3	43553.15	77.8373594	40.4777806	2580.2739	1	60.58	54664.0031	54692.4963	25094.3378906	-4147.6474609	49761.5898438	1.323	2.208	-124.084	5042
1728563746.48084	123546.4	43553.25	77.8373591	40.4777806	2580.2581	1	60.71	54663.2583	54693.1963	26544.4042969	-689.8848877	49172.4453125	0.423	1.664	-114.49	5043
1728563746.58081	123546.5	43553.35	77.8373587	40.4777806	2580.2373	1	60.78	54663.3264	54693.2961	27237.0097656	1825.7541504	48665.9257813	-0.159	1.296	-109.344	5044
1728563746.68073	123546.6	43553.45	77.8373584	40.4777806	2580.2217	1	60.72	54662.891	54693.2763	27486.3691406	5150.4243164	48310.8476563	-0.813	0.61	-99.739	5045
1728563746.78068	123546.7	43553.55	77.8373582	40.4777806	2580.2087	1	60.81	54662.1151	54692.3306	27146.921875	7410.2045898	48144.9492188	-1.093	0.368	-94.939	5046
1728563746.88063	123546.8	43553.65	77.8373579	40.4777805	2580.2009	1	60.83	54663.0629	54691.7747	25841.1621094	10440.1972656	48246.2226563	-0.988	-0.346	-84.884	5047
1728563746.9806	123546.9	43553.75	77.8373576	40.4777805	2580.198	1	60.8	54663.8036	54689.7042	24023.3203125	13134.0644531	48442.1210938	-0.708	-0.379	-80.024	5048
1728563747.08052	123547.0	43553.85	77.8373572	40.4777804	2580.1902	1	60.74	54663.8595	54688.5863	22103.0195313	15273.6474609	48703.609375	-0.308	-0.736	-70.183	5049
1728563747.17723	123547.1	43553.95	77.8373569	40.4777802	2580.1833	1	60.67	54664.8892	54686.0012	19601.8554688	17700.4179688	48864.765625	-0.406	-0.752	-65.235	5050
1728563747.27717	123547.2	43554.05	77.8373566	40.4777801	2580.178	1	60.65	54665.0464	54683.8408	16492.0527344	20236.03125	48919.8164063	-0.697	-0.571	-54.883	5051
1728563747.37792	123547.3	43554.15	77.8373563	40.4777799	2580.1809	1	60.64	54667.0725	54682.6133	13610.890625	21994.2167969	48845.265625	-0.857	-0.22	-49.837	5052
1728563747.47786	123547.4	43554.25	77.837356	40.4777797	2580.1836	1	60.59	54667.6267	54680.5095	11041.9521484	23911.0214844	48640.4609375	-1.071	0.73	-39.759	5053
1728563747.57781	123547.5	43554.35	77.8373558	40.4777794	2580.1809	1	60.48	54669.7749	54679.4485	7204.1166992	25479.9160156	48453.8945313	-1.208	0.923	-34.306	5054
1728563747.67776	123547.6	43554.45	77.8373556	40.4777791	2580.1741	1	60.53	54671.7884	54677.7537	4339.390625	25924.0410156	48496.5390625	-1.395	0.835	-24.224	5055
1728563747.7777	123547.7	43554.55	77.8373556	40.4777788	2580.166	1	60.83	54672.8788	54676.8285	594.3839722	25894.2773438	48608.6445313	-1.961	1.071	-19.265	5056
1728563747.87765	123547.8	43554.65	77.8373556	40.4777786	2580.155	1	60.94	54675.1968	54675.7354	-1844.7235107	25516.9257813	48719.9921875	-2.751	1.439	-9.034	5057
1728563747.9776	123547.9	43554.75	77.8373556	40.4777782	2580.1462	1	61.07	54676.1482	54675.1899	-4646.7290039	25064.9765625	48699.3632813	-3.081	2.103	-4.163	5058
1728563748.07757	123548.0	43554.85	77.8373556	40.4777779	2580.1433	1	61.09	54678.8353	54674.5867	-7971.8071289	24092.6699219	48679.1757813	-2.773	2.779	5.64	5059
1728563748.17749	123548.1	43554.95	77.8373557	40.4777775	2580.1404	1	60.99	54680.1475	54673.7528	-10390.6943359	23056.96875	48665.5585938	-2.438	3.158	15.953	5060
1728563748.27744	123548.2	43555.05	77.8373558	40.4777772	2580.1326	1	61.06	54682.8345	54673.704	-13394.9228516	21116.4101563	48742.109375	-1.867	3.284	20.989	5061
1728563748.37738	123548.3	43555.15	77.837356	40.4777768	2580.1243	1	60.98	54683.9812	54673.351	-16429.5175781	18708.3515625	48737.4296875	-0.879	3.421	31.094	5062
1728563748.47733	123548.4	43555.25	77.8373563	40.4777764	2580.1199	1	60.82	54687.8539	54673.4357	-19778.2382813	15457.1699219	48563.765625	-0.253	3.482	36.162	5063
1728563748.5848	123548.5	43555.35	77.8373566	40.4777761	2580.1211	1	60.81	54691.3461	54673.3821	-21792.2148438	12905.0498047	48413.4570313	0.741	3.69	46.69	5064
1728563748.68474	123548.6	43555.45	77.8373571	40.4777757	2580.1228	1	60.8	54692.6149	54673.6145	-23698.5664063	9701.7958984	48238.28125	1.12	3.872	51.726	5065
1728563748.78542	123548.7	43555.55	77.8373576	40.4777754	2580.1201	1	60.87	54695.2026	54674.05	-24979.9863281	6119.5664063	48182.5585938	1.422	4.745	61.792	5066
1728563748.88536	123548.8	43555.65	77.8373583	40.4777752	2580.1179	1	61	54695.3566	54674.7196	-25451.9042969	3631.2421875	48234.9101563	1.521	5.195	67.212	5067
1728563748.9836	123548.9	43555.75	77.837359	40.4777751	2580.1189	1	61.03	54694.9536	54675.101	-25409.7851563	753.383667	48376.03125	1.598	6.134	77.245	5068
1728563749.08358	123549.0	43555.85	77.8373597	40.477775	2580.126	1	61.02	54694.4253	54675.8191	-24954.8671875	-2167.5979004	48603.7578125	1.922	6.266	82.215	5069
1728563749.18415	123549.1	43555.95	77.8373602	40.4777749	2580.1377	1	61.02	54692.4396	54676.1217	-24087.9316406	-5764.5595703	48810.359375	2.735	5.871	92.457	5070
1728563749.2841	123549.2	43556.05	77.8373607	40.4777749	2580.1511	1	60.98	54690.7733	54677.2642	-23153.8574219	-8655.3759766	48783.6992188	3.218	5.349	97.317	5071
1728563749.38407	123549.3	43556.15	77.837361	40.477775	2580.1616	1	60.98	54689.2616	54677.8962	-22117.3925781	-11983.6806641	48712.8085938	4.025	4.701	106.878	5072
1728563749.48399	123549.4	43556.25	77.8373613	40.477775	2580.1685	1	60.94	54686.8633	54679.1242	-20407.8476563	-14934.5019531	48708.265625	4.218	4.618	111.579	5073
1728563749.58393	123549.5	43556.35	77.8373616	40.4777752	2580.1672	1	60.89	54685.4933	54679.6178	-17752.5332031	-17561.6816406	48959.3632813	4.256	4.525	121.288	5074
1728563749.68388	123549.6	43556.45	77.8373619	40.4777754	2580.1636	1	60.88	54682.2978	54680.8454	-15002.9160156	-19156.4746094	49252.8867188	4.064	4.322	125.956	5075
1728563749.78383	123549.7	43556.55	77.8373621	40.4777757	2580.1616	1	60.84	54680.844	54681.4819	-12418.9101563	-20583.1953125	49575.3320313	3.723	4.41	135.314	5076
1728563749.8809	123549.8	43556.65	77.8373623	40.4777761	2580.1582	1	60.64	54678.1633	54682.1056	-9169.0458984	-21760.0585938	49883.5820313	3.74	4.487	140.355	5077
1728563749.98088	123549.9	43556.75	77.8373624	40.4777764	2580.1523	1	60.65	54676.6556	54683.0716	-5368.9814453	-22727.71875	50060.5898438	3.46	3.91	149.735	5078
1728563750.0808	123550.0	43556.85	77.8373624	40.4777768	2580.1436	1	60.66	54674.3824	54683.5077	-2119.730957	-23458.6054688	50075.3867188	3.388	3.696	154.425	5079
1728563750.18342	123550.1	43556.95	77.8373622	40.4777772	2580.1333	1	60.63	54672.0835	54684.5	571.0211792	-23649.9160156	50114.3945313	3.487	3.586	164.2	5080
1728563750.2834	123550.2	43557.05	77.8373621	40.4777776	2580.124	1	60.62	54671.5011	54685.3421	4253.1811523	-23237.9492188	50263.5898438	3.762	3.624	168.934	5081
1728563750.38419	123550.3	43557.15	77.8373619	40.477778	2580.1169	1	60.59	54669.4527	54686.4323	7397.1748047	-22326.1347656	50412.7617188	3.405	3.701	178.423	5082
1728563750.48414	123550.4	43557.25	77.8373617	40.4777784	2580.1108	1	60.53	54668.7034	54687.9202	10102.2246094	-21160.9824219	50428.1796875	3.119	3.542	-176.726	5083
1728563750.58411	123550.5	43557.35	77.8373614	40.4777786	2580.1077	1	60.58	54667.6756	54688.5657	13973.8046875	-19377.6054688	50300.7421875	2.125	3.24	-166.874	5084
1728563750.68403	123550.6	43557.45	77.837361	40.4777789	2580.104	1	60.49	54667.4259	54689.9641	17178.9492188	-18045.8046875	49980.3125	1.845	2.74	-162.124	5085
1728563750.78398	123550.7	43557.55	77.8373606	40.4777792	2580.0974	1	60.51	54666.3264	54690.8214	19649.421875	-16155.5019531	49593.6171875	1.131	2.191	-152.646	5086
1728563750.88392	123550.8	43557.65	77.8373602	40.4777794	2580.0994	1	60.63	54665.3247	54692.5171	22185.4882813	-14026.8720703	49275.6210938	0.807	1.851	-147.549	5087
1728563750.98387	123550.9	43557.75	77.8373599	40.4777796	2580.1072	1	60.66	54664.5681	54693.0698	24474.9355469	-11568.8232422	48950.6679688	0.637	1.329	-138.104	5088
1728563751.08385	123551.0	43557.85	77.8373595	40.4777798	2580.1128	1	60.52	54664.5438	54693.9659	25764.6582031	-8902.2382813	48830.5898438	0.758	0.956	-133.397	5089
1728563751.18376	123551.1	43557.95	77.8373592	40.47778	2580.1128	1	60.54	54664.181	54694.0561	26482.8066406	-5906.5766602	48821.40625	0.906	0.516	-123.677	5090
1728563751.28129	123551.2	43558.05	77.8373588	40.4777802	2580.1067	1	60.62	54663.1648	54694.1777	27072.9882813	-2233.6325684	48778.8515625	0.999	0.472	-119.009	5091
1728563751.38123	123551.3	43558.15	77.8373583	40.4777802	2580.0984	1	60.69	54663.2028	54693.5316	27374.7753906	558.5623779	48678.8164063	0.582	0.472	-109.717	5092
